Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,PC1 Variance,Number of PCs,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
10R040_03,40,0.065195314,0.372303487,0.422918922,5.0,ZEB2;FOXC2;ZEB1,miR101;GSC;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;miR101;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;miR200b;miR34a;SNAI2,GSC;ZEB1;SNAI1;TGFbeta,0.6666666666666666,0.3333333333333333
10R040_04,40,0.070044273,0.302112266,0.56876624,5.333333333,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;miR141;SNAI1;TGFbeta;miR34a;SNAI2,miR101;TWIST1;miR200a;miR200b,miR101;GSC;miR200a;miR200b,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;SNAI1;TGFbeta;miR34a;SNAI2,0.8666666666666667,0.1333333333333333
10R040_05,40,0.034484057,0.495376896,0.550773718,6.0,ZEB2;TWIST2;SNAI1;TGFbeta;SNAI2,miR101;GSC;FOXC2;ZEB1;miR200c;TWIST1;miR141;miR200a;miR200b;miR34a,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a,ZEB2;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,0.8,0.2
10R040_06,40,0.015902701,0.239828607,0.283972616,7.0,ZEB2;FOXC2;ZEB1;TWIST2;SNAI1;SNAI2,miR101;GSC;miR200c;TWIST1;miR141;miR200a;miR200b;TGFbeta;miR34a,ZEB2;miR101;GSC;TWIST2;miR200c;miR141;SNAI1;miR200b;miR34a;SNAI2,FOXC2;ZEB1;TWIST1;miR200a;TGFbeta,0.5333333333333333,0.4666666666666667
10R040_07,40,0.017201593,0.302716844,0.360456193,5.0,ZEB2;GSC;FOXC2;ZEB1;TWIST1;miR200b,miR101;TWIST2;miR200c;miR141;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;miR200c;miR141;miR200a;miR34a,ZEB2;ZEB1;TWIST2;TWIST1;SNAI1;miR200b;TGFbeta;SNAI2,0.6,0.4
10R040_08,40,0.025111501,0.258032468,0.377476759,6.0,ZEB2;GSC;ZEB1;TWIST1;miR200b;TGFbeta;SNAI2,miR101;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI1;miR34a,TWIST2;miR200c;miR141;miR200a;miR200b;SNAI2,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST1;SNAI1;TGFbeta;miR34a,0.6,0.4
10R040_09,40,0.03736989,0.315381277,0.521066203,6.0,ZEB2;GSC;SNAI1;SNAI2,miR101;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;miR200b;TGFbeta;miR34a,ZEB2;GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;SNAI2,miR101;miR200c;miR141;miR200b;TGFbeta;miR34a,0.3333333333333333,0.6666666666666666
10R040_10,40,0.024950608,0.24722665,0.444902388,7.0,ZEB2;GSC;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;FOXC2;miR200c;miR141;miR200b,miR101;FOXC2;miR200c;miR141;miR200a;miR34a,ZEB2;GSC;ZEB1;TWIST2;TWIST1;SNAI1;miR200b;TGFbeta;SNAI2,0.8,0.2
10R050_01,50,0.072316783,0.350241916,0.558511538,6.0,ZEB2;miR101;GSC;ZEB1;TGFbeta;SNAI2,FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;miR34a,miR101;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b,ZEB2;GSC;ZEB1;TGFbeta;miR34a;SNAI2,0.8666666666666667,0.1333333333333333
10R050_02,50,0.018368066,0.167930342,0.263444668,6.666666667,ZEB2;miR101;GSC;FOXC2;miR200c;miR141;SNAI1;miR34a;SNAI2,ZEB1;TWIST2;TWIST1;miR200a;miR200b;TGFbeta,GSC;TWIST2;miR200a;SNAI1;miR200b;miR34a,ZEB2;miR101;FOXC2;ZEB1;miR200c;TWIST1;miR141;TGFbeta;SNAI2,0.6,0.4
10R050_03,50,0.040244353,0.332981275,0.496031926,7.0,ZEB2;miR101;FOXC2;TWIST2;TWIST1;miR141;SNAI1;SNAI2,GSC;ZEB1;miR200c;miR200a;miR200b;TGFbeta;miR34a,ZEB2;GSC;FOXC2;ZEB1;miR200a;SNAI1;TGFbeta;miR34a,miR101;TWIST2;miR200c;TWIST1;miR141;miR200b;SNAI2,0.6666666666666666,0.3333333333333333
10R050_04,50,0.020779078,0.182675099,0.342770874,8.0,ZEB2;TWIST2;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;ZEB1;miR200c;TWIST1;miR141,ZEB2;GSC;TWIST2;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;FOXC2;ZEB1;miR200c;TWIST1;miR141;miR200b,0.1333333333333333,0.8666666666666667
10R050_05,50,0.028401521,0.31010114,0.439516446,7.0,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;miR141;SNAI1;miR200b;miR34a;SNAI2,ZEB1;TWIST1;miR200a;TGFbeta,ZEB2;miR101;ZEB1;TWIST1;SNAI1;TGFbeta,GSC;FOXC2;TWIST2;miR200c;miR141;miR200a;miR200b;miR34a;SNAI2,0.7333333333333333,0.2666666666666666
10R050_06,50,0.010066356,0.219138167,0.372181356,7.0,ZEB2;FOXC2;ZEB1;TWIST1;SNAI1;TGFbeta;miR34a,miR101;GSC;TWIST2;miR200c;miR141;miR200a;miR200b;SNAI2,miR101;GSC;FOXC2;miR200c;TWIST1;miR141;SNAI1;miR200b;miR34a;SNAI2,ZEB2;ZEB1;TWIST2;miR200a;TGFbeta,0.6,0.4
10R050_07,50,0.053726238,0.147993457,0.418305462,6.0,ZEB2;TWIST2;SNAI1;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;ZEB1;miR200c;TWIST1;miR141;miR200a;miR200b,miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR200a;miR200b;miR34a,ZEB2;ZEB1;miR141;SNAI1;TGFbeta;SNAI2,0.7333333333333333,0.2666666666666666
10R050_08,50,0.082774874,0.245501052,0.393760355,6.0,ZEB2;SNAI2,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,miR101;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR200b;miR34a;SNAI2,ZEB2;GSC;FOXC2;ZEB1;miR141;TGFbeta,0.6,0.4
10R050_09,50,0.070424237,0.219372336,0.337794048,5.0,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,TWIST1;miR141;miR200a,GSC;TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b;miR34a;SNAI2,ZEB2;miR101;FOXC2;ZEB1;TWIST1;TGFbeta,0.4666666666666667,0.5333333333333333
10R050_10,50,0.030130455,0.153002651,0.415899023,6.0,ZEB2;FOXC2;miR141;TGFbeta;miR34a;SNAI2,miR101;GSC;ZEB1;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR200b,miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;SNAI1;miR200b;miR34a;SNAI2,ZEB2;ZEB1;miR141;miR200a;TGFbeta,0.6666666666666666,0.3333333333333333
10R060_01,60,0.025802553,0.350131235,0.541217296,8.0,ZEB2;miR101;FOXC2;ZEB1;TWIST2;miR200c;miR141;miR200a;miR200b;TGFbeta;miR34a,GSC;TWIST1;SNAI1;SNAI2,ZEB2;GSC;ZEB1;miR200c;TWIST1;miR141;SNAI1;TGFbeta;miR34a;SNAI2,miR101;FOXC2;TWIST2;miR200a;miR200b,0.6,0.4
10R060_02,60,0.011815218,0.164522759,0.34770316,7.0,ZEB2;miR101;ZEB1;TWIST1;miR200a;SNAI2,GSC;FOXC2;TWIST2;miR200c;miR141;SNAI1;miR200b;TGFbeta;miR34a,ZEB2;FOXC2;ZEB1;TWIST1;miR141;SNAI1;TGFbeta,miR101;GSC;TWIST2;miR200c;miR200a;miR200b;miR34a;SNAI2,0.4666666666666667,0.5333333333333333
10R060_03,60,0.023037286,0.26527109,0.442703197,8.0,ZEB2;FOXC2;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,miR101;GSC;ZEB1;TWIST2;miR200c;SNAI2,ZEB2;GSC;FOXC2;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta,miR101;ZEB1;miR200c;miR141;miR200b;miR34a;SNAI2,0.3333333333333333,0.6666666666666666
10R060_04,60,0.03592995,0.326164809,0.434397839,5.0,ZEB2;FOXC2;ZEB1;TWIST2;miR141;SNAI1;miR200b;TGFbeta;SNAI2,miR101;GSC;miR200c;TWIST1;miR200a;miR34a,FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;SNAI2,ZEB2;miR101;GSC;miR200c;miR141;miR200a;miR200b;TGFbeta;miR34a,0.3333333333333333,0.6666666666666666
10R060_05,60,0.02359883,0.296335698,0.342837233,8.0,ZEB2;miR101;TWIST2;miR200c;TWIST1;miR141;miR200a;miR34a;SNAI2,GSC;FOXC2;ZEB1;SNAI1;miR200b;TGFbeta,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR200a;SNAI1;TGFbeta;SNAI2,miR141;miR200b;miR34a,0.4666666666666667,0.5333333333333333
10R060_06,60,0.03934478,0.265139727,0.514083701,5.0,ZEB2;miR101;ZEB1;miR200c;TWIST1;miR200a,GSC;FOXC2;TWIST2;miR141;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,GSC;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;miR101;FOXC2;ZEB1;TWIST2;miR200a,0.7333333333333333,0.2666666666666666
10R060_07,60,0.083214879,0.350156086,0.446954245,6.0,ZEB2;ZEB1,miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR141;SNAI1;miR34a;SNAI2,miR200c;miR200a;miR200b;TGFbeta,0.6,0.4
10R060_08,60,0.019917664,0.244108458,0.452955079,8.333333333,ZEB2;miR101;ZEB1;miR200c;TWIST1;miR141;miR200b,GSC;FOXC2;TWIST2;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,ZEB2;miR101;ZEB1;TWIST2;miR200c;miR141;miR200a;miR34a;SNAI2,GSC;FOXC2;TWIST1;SNAI1;miR200b;TGFbeta,0.4,0.6
10R060_09,60,0.05872478,0.409711717,0.537082759,6.0,ZEB2;ZEB1;TWIST2;miR200b;TGFbeta;SNAI2,miR101;GSC;FOXC2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR34a,miR101;GSC;FOXC2;miR200c;TWIST1;miR200a;miR34a,ZEB2;ZEB1;TWIST2;miR141;SNAI1;miR200b;TGFbeta;SNAI2,0.8666666666666667,0.1333333333333333
10R060_10,60,0.072958027,0.202293053,0.33298886,7.0,ZEB2,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,ZEB2;miR101;miR200c;miR141;miR200b,0.7333333333333333,0.2666666666666666
10R070_01,70,0.076005947,0.608894989,0.602561859,5.0,ZEB2;ZEB1;TWIST1;miR200a;SNAI1;TGFbeta,miR101;GSC;FOXC2;TWIST2;miR200c;miR141;miR200b;miR34a;SNAI2,ZEB2;miR101;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,GSC;miR200c;miR141;miR200a;miR200b;miR34a,0.3333333333333333,0.6666666666666666
10R070_02,70,0.047515329,0.258958887,0.417281759,5.0,ZEB2;miR101;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta,GSC;FOXC2;miR200c;miR141;miR200b;miR34a;SNAI2,ZEB2;miR101;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,GSC;miR200c;miR141,0.2666666666666666,0.7333333333333333
10R070_03,70,0.027262717,0.196172336,0.317519415,7.0,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;miR200a;miR200b;TGFbeta;miR34a;SNAI2,ZEB1;TWIST1;miR141;SNAI1,ZEB1;miR200a;TGFbeta,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;SNAI1;miR200b;miR34a;SNAI2,0.6666666666666666,0.3333333333333333
10R070_04,70,0.061977456,0.343847508,0.547420294,5.0,ZEB2;GSC;TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,miR101;FOXC2;ZEB1;TWIST1,ZEB2;miR101;ZEB1;TWIST2;SNAI1;TGFbeta;SNAI2,GSC;FOXC2;miR200c;TWIST1;miR141;miR200a;miR200b;miR34a,0.5333333333333333,0.4666666666666667
10R070_05,70,0.011344632,0.295627861,0.444379339,8.0,ZEB2;miR101;ZEB1;TWIST2;TWIST1;miR200a;TGFbeta;SNAI2,GSC;FOXC2;miR200c;miR141;SNAI1;miR200b;miR34a,ZEB2;miR101;GSC;ZEB1;TWIST2;miR200c;TWIST1;miR200b;TGFbeta;miR34a;SNAI2,FOXC2;miR141;miR200a;SNAI1,0.3333333333333333,0.6666666666666666
10R070_06,70,0.021248035,0.277151035,0.479857212,6.0,ZEB2;GSC;FOXC2;TWIST1;miR141;miR200a;SNAI1;SNAI2,miR101;ZEB1;TWIST2;miR200c;miR200b;TGFbeta;miR34a,ZEB2;ZEB1;miR200c;miR141;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;TWIST2;TWIST1;miR200a;SNAI1;miR200b,0.6,0.4
10R070_07,70,0.041027451,0.428995175,0.589500428,5.0,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;SNAI1;miR200b;TGFbeta;miR34a,ZEB1;miR141;miR200a;SNAI2,GSC;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,ZEB2;miR101;FOXC2;miR200c;miR141;miR200b,0.5333333333333333,0.4666666666666667
10R070_08,70,0.008972081,0.216642342,0.313386662,8.0,ZEB2;miR101;FOXC2;ZEB1;TWIST1;SNAI1;miR200b;SNAI2,GSC;TWIST2;miR200c;miR141;miR200a;TGFbeta;miR34a,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;TGFbeta,miR101;GSC;TWIST1;miR141;miR200a;SNAI1;miR200b;miR34a;SNAI2,0.5333333333333333,0.4666666666666667
10R070_09,70,0.088905395,0.420553401,0.641032014,5.0,ZEB2;GSC;ZEB1;TWIST1;SNAI1;miR200b;TGFbeta;miR34a,miR101;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI2,GSC;ZEB1;TWIST1;SNAI1;miR200b;TGFbeta;miR34a,ZEB2;miR101;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI2,0.0666666666666666,0.9333333333333332
10R070_10,70,0.034501302,0.237794922,0.44136718,7.0,ZEB2;GSC;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,miR101;FOXC2;ZEB1;TWIST2,ZEB2;miR101;FOXC2;ZEB1;TWIST2;miR200c;miR34a;SNAI2,GSC;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta,0.7333333333333333,0.2666666666666666
10R080_01,80,0.063439626,0.24210687,0.458264355,5.0,ZEB2;miR101;FOXC2;miR200c;miR141;SNAI1;miR34a;SNAI2,GSC;ZEB1;TWIST2;TWIST1;miR200a;miR200b;TGFbeta,miR101;GSC;ZEB1;TWIST2;miR200a;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;FOXC2;miR200c;TWIST1;miR141;SNAI1,0.7333333333333333,0.2666666666666666
10R080_02,80,0.057166713,0.198077127,0.556297611,6.0,ZEB2;GSC;TWIST2;miR200c;miR200a;SNAI1;TGFbeta;SNAI2,miR101;FOXC2;ZEB1;TWIST1;miR141;miR200b;miR34a,FOXC2;ZEB1;miR200c;TWIST1;miR141;miR200b;miR34a,ZEB2;miR101;GSC;TWIST2;miR200a;SNAI1;TGFbeta;SNAI2,0.8666666666666667,0.1333333333333333
10R080_03,80,0.005138768,0.152875311,0.256031297,7.0,ZEB2;FOXC2;ZEB1;TWIST2;miR200a;SNAI1;miR200b;TGFbeta,miR101;GSC;miR200c;TWIST1;miR141;miR34a;SNAI2,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;TGFbeta;SNAI2,ZEB2;miR141;miR200a;miR200b;miR34a,0.5333333333333333,0.4666666666666667
10R080_04,80,0.017673432,0.257230182,0.461792861,7.0,ZEB2;miR101;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI1;SNAI2,GSC;ZEB1;TWIST1;miR200b;TGFbeta;miR34a,GSC;FOXC2;TWIST2;miR200c;TWIST1;SNAI1;SNAI2,ZEB2;miR101;ZEB1;miR141;miR200a;miR200b;TGFbeta;miR34a,0.4,0.6
10R080_05,80,0.028022936,0.198523798,0.399032032,7.0,ZEB2;ZEB1;SNAI1;miR34a;SNAI2,miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;miR200b;TGFbeta,ZEB2;miR101;GSC;ZEB1;miR200c;SNAI1;miR200b;miR34a,FOXC2;TWIST2;TWIST1;miR141;miR200a;TGFbeta;SNAI2,0.3333333333333333,0.6666666666666666
10R080_06,80,0.02246166,0.193128825,0.316440253,7.0,ZEB2;miR101;GSC;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,FOXC2;ZEB1,GSC;FOXC2;TWIST2;miR200c;TWIST1;miR200b;TGFbeta;miR34a,ZEB2;miR101;ZEB1;miR141;miR200a;SNAI1;SNAI2,0.4666666666666667,0.5333333333333333
10R080_07,80,0.028054888,0.19778769,0.367356483,6.0,ZEB2;GSC;ZEB1;TWIST1;miR200b;TGFbeta;miR34a;SNAI2,miR101;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI1,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR200b;TGFbeta;miR34a,ZEB2;miR141;miR200a;SNAI1;SNAI2,0.4,0.6
10R080_08,80,0.008691711,0.238848569,0.331030586,8.0,ZEB2;GSC;miR200c;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,miR101;FOXC2;ZEB1;TWIST2;TWIST1,ZEB2;FOXC2;TWIST2;miR200c;miR200b;TGFbeta;miR34a;SNAI2,miR101;GSC;ZEB1;TWIST1;miR141;miR200a;SNAI1,0.4,0.6
10R080_09,80,0.037162258,0.268522994,0.412438585,6.0,ZEB2;miR101;GSC;ZEB1;TWIST1;miR200b;TGFbeta,FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI1;miR34a;SNAI2,miR101;TWIST2;miR200c;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,ZEB2;GSC;FOXC2;ZEB1;TWIST1;miR141;miR200b,0.7333333333333333,0.2666666666666666
10R080_10,80,0.012002324,0.289327301,0.415035159,8.0,ZEB2;GSC;ZEB1;TWIST2;TWIST1;miR141;miR200a;SNAI1;SNAI2,miR101;FOXC2;miR200c;miR200b;TGFbeta;miR34a,FOXC2;TWIST2;miR200c;miR141;miR200b;TGFbeta;SNAI2,ZEB2;miR101;GSC;ZEB1;TWIST1;miR200a;SNAI1;miR34a,0.6666666666666666,0.3333333333333333
10R090_01,90,0.031391281,0.335815879,0.334590876,7.0,ZEB2;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;miR34a,miR101;ZEB1;TGFbeta;SNAI2,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b;miR34a,ZEB1;TWIST1;TGFbeta;SNAI2,0.1333333333333333,0.8666666666666667
10R090_02,90,0.029763235,0.310917263,0.386873105,6.666666667,ZEB2;miR101;FOXC2;TWIST2;SNAI1;TGFbeta;miR34a;SNAI2,GSC;ZEB1;miR200c;TWIST1;miR141;miR200a;miR200b,ZEB2;miR101;FOXC2;SNAI1;TGFbeta;miR34a,GSC;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;miR200b;SNAI2,0.1333333333333333,0.8666666666666667
10R090_03,90,0.023020116,0.233991778,0.317886094,8.0,ZEB2;miR101;TWIST2;miR141;miR200b;TGFbeta;miR34a;SNAI2,GSC;FOXC2;ZEB1;miR200c;TWIST1;miR200a;SNAI1,GSC;FOXC2;ZEB1;TWIST1;miR141;miR200a;SNAI1;SNAI2,ZEB2;miR101;TWIST2;miR200c;miR200b;TGFbeta;miR34a,0.8,0.2
10R090_04,90,0.038849742,0.252819754,0.423562497,6.0,ZEB2;FOXC2;ZEB1;SNAI2,miR101;GSC;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,ZEB1;TWIST1;miR141;miR200a;SNAI1;SNAI2,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;miR200b;TGFbeta;miR34a,0.4,0.6
10R090_05,90,0.022525408,0.217755932,0.47306099,7.0,ZEB2;ZEB1;miR200c;TWIST1;miR200a;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;TWIST2;miR141;SNAI1;miR200b,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;SNAI2,miR101;GSC;miR141;miR200a;miR200b;TGFbeta;miR34a,0.4,0.6
10R090_06,90,0.019184626,0.232455863,0.308207715,8.0,ZEB2;miR101;GSC;ZEB1;miR200c;miR141;miR200a;SNAI1;miR200b;TGFbeta,FOXC2;TWIST2;TWIST1;miR34a;SNAI2,GSC;TWIST2;miR200c;TWIST1;miR141;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;miR101;FOXC2;ZEB1;miR200a;SNAI1,0.6,0.4
10R090_07,90,0.05775561,0.245276019,0.378373595,7.0,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;miR34a,SNAI1;miR200b;TGFbeta;SNAI2,ZEB2;miR101;ZEB1;TWIST2;miR200c;miR141;miR200a;miR34a,GSC;FOXC2;TWIST1;SNAI1;miR200b;TGFbeta;SNAI2,0.2,0.8
10R090_08,90,0.034232177,0.239846836,0.330683146,8.0,ZEB2;GSC;FOXC2;ZEB1;miR141;SNAI1;miR200b;TGFbeta;miR34a,miR101;TWIST2;miR200c;TWIST1;miR200a;SNAI2,GSC;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta;miR34a,ZEB2;miR101;FOXC2;ZEB1;TWIST2;miR200a;SNAI2,0.3333333333333333,0.6666666666666666
10R090_09,90,0.021425559,0.196047703,0.333827214,7.0,ZEB2;miR101;ZEB1;TWIST2;miR200c;TWIST1;miR141;SNAI1;TGFbeta;miR34a,GSC;FOXC2;miR200a;miR200b;SNAI2,ZEB2;miR101;GSC;FOXC2;miR200c;miR141;SNAI1;TGFbeta,ZEB1;TWIST2;TWIST1;miR200a;miR200b;miR34a;SNAI2,0.4,0.6
10R090_10,90,0.050417261,0.419162912,0.54556267,5.0,ZEB2;miR101;GSC;FOXC2;miR200c;miR200b;TGFbeta;miR34a,ZEB1;TWIST2;TWIST1;miR141;miR200a;SNAI1;SNAI2,ZEB1;miR141;SNAI1;miR200b;SNAI2,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR200a;TGFbeta;miR34a,0.7333333333333333,0.2666666666666666
10R100_01,100,0.010839133,0.182110676,0.381758403,8.0,ZEB2;miR101;TWIST2;miR200c;miR141;miR200a;TGFbeta;miR34a;SNAI2,GSC;FOXC2;ZEB1;TWIST1;SNAI1;miR200b,ZEB2;FOXC2;ZEB1;TWIST2;miR200c;SNAI1;TGFbeta;miR34a,miR101;GSC;TWIST1;miR141;miR200a;miR200b;SNAI2,0.4666666666666667,0.5333333333333333
10R100_02,100,0.015297402,0.303344354,0.444940576,7.0,ZEB2;GSC;ZEB1;TWIST2;miR141;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;FOXC2;miR200c;TWIST1;miR200b,ZEB2;miR101;GSC;FOXC2;ZEB1;miR141;miR200a;SNAI1;miR200b,TWIST2;miR200c;TWIST1;TGFbeta;miR34a;SNAI2,0.4666666666666667,0.5333333333333333
10R100_03,100,0.031079183,0.40435821,0.485771692,7.0,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b;TGFbeta;SNAI2,miR101;TWIST1;miR34a,miR101;FOXC2;miR200c;TWIST1;miR200b;miR34a,ZEB2;GSC;ZEB1;TWIST2;miR141;miR200a;SNAI1;TGFbeta;SNAI2,0.8,0.2
10R100_04,100,0.079550636,0.306257374,0.557394619,4.0,ZEB2;miR101;GSC;ZEB1;TGFbeta,FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;miR34a;SNAI2,miR101;GSC;ZEB1;TGFbeta,ZEB2;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;miR34a;SNAI2,0.0666666666666666,0.9333333333333332
10R100_05,100,0.007245512,0.250655354,0.30518418,8.0,ZEB2;miR101;FOXC2;ZEB1;TWIST1;miR141;SNAI1;SNAI2,GSC;TWIST2;miR200c;miR200a;miR200b;TGFbeta;miR34a,ZEB2;GSC;TWIST2;miR141;SNAI1;miR200b;TGFbeta,miR101;FOXC2;ZEB1;miR200c;TWIST1;miR200a;miR34a;SNAI2,0.6,0.4
10R100_06,100,0.016698055,0.282499059,0.407460563,7.0,ZEB2;GSC;ZEB1;miR141;miR200a;SNAI1;TGFbeta;SNAI2,miR101;FOXC2;TWIST2;miR200c;TWIST1;miR200b;miR34a,miR101;FOXC2;miR200c;miR141;miR200a;miR200b;miR34a,ZEB2;GSC;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,0.7333333333333333,0.2666666666666666
10R100_07,100,0.013698394,0.257657191,0.477897073,8.666666667,ZEB2;ZEB1;miR200a,miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;ZEB1;miR200c;miR200b;TGFbeta;miR34a,ZEB2;TWIST2;TWIST1;miR141;miR200a;SNAI1;SNAI2,0.6,0.4
10R100_08,100,0.007477454,0.127261589,0.236947823,9.0,ZEB2;GSC;FOXC2;TWIST1;miR141;SNAI1;miR200b;miR34a;SNAI2,miR101;ZEB1;TWIST2;miR200c;miR200a;TGFbeta,miR101;miR141;miR200b;miR34a,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR200a;SNAI1;TGFbeta;SNAI2,0.4666666666666667,0.5333333333333333
10R100_09,100,0.024140026,0.204694623,0.368411727,8.0,ZEB2;TWIST2;miR141;miR200a;miR200b,miR101;GSC;FOXC2;ZEB1;miR200c;TWIST1;SNAI1;TGFbeta;miR34a;SNAI2,miR200c;TWIST1;miR200b,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR141;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,0.4,0.6
